16	NUM	16	O
bevetés	NOUN	bevetés	O
során	POSTP	során	O
1238	NUM	1238	O
aknát	NOUN<CAS<ACC>>	akna	O
telepített	VERB<PAST>	telepít	O
a	ART	a	O
vízbe	NOUN<CAS<ILL>>	víz	O
.	PUNCT	.	O

A	ART	a	O
hercegnő	NOUN	hercegnő	O
fiatalként	NOUN<CAS<FOR>>	fiatal	O
súlyos	ADJ	súlyos	O
betegségben	NOUN<CAS<INE>>	betegség	O
szenvedett	VERB<PAST>	szenved	O
,	PUNCT	,	O
mely	NOUN	mely	O
károsította	VERB<PAST><DEF>	károsít	O
hallójáratait	NOUN<PLUR><POSS><CAS<ACC>>	hallójárat	O
,	PUNCT	,	O
és	CONJ	és	O
öregkorában	NOUN<POSS><CAS<INE>>	öregkor	O
süketséget	NOUN<CAS<ACC>>	süketség	O
eredményezett	VERB<PAST>	eredményez	O
.	PUNCT	.	O

A	ART	a	O
boldog	ADJ	boldog	O
házasságból	NOUN<CAS<ELA>>	házasság	O
hat	NUM	hat	O
gyermek	NOUN	gyermek	O
született	VERB<PAST>	születik	O
:	PUNCT	:	O

A	ART	a	O
sáncolás	NOUN	sáncol	O
(	PUNCT	(	O
vagy	CONJ	vagy	O
a	ART	a	O
szlengben	NOUN<CAS<INE>>	szleng	O
:	PUNCT	:	O
rosálás	NOUN	rosál	O
)	PUNCT	)	O
egyike	NOUN<POSS>	egyik	O
a	ART	a	O
különleges	ADJ	különleges	O
lépéseknek	NOUN<PLUR><CAS<DAT>>	lép	O
a	ART	a	O
sakkban	NOUN<CAS<INE>>	sakk	O
.	PUNCT	.	O

A	ART	a	O
király	NOUN	király	O
és	CONJ	és	O
az	ART	a	O
egyik	NOUN	egyik	O
bástya	NOUN	bástya	O
együttes	ADJ	együttes	O
lépése	NOUN<POSS>	lép	O
.	PUNCT	.	O

A	ART	a	O
király	NOUN	király	O
a	ART	a	O
kiválasztott	ADJ	kiválasztott	O
bástya	NOUN	bástya	O
felé	POSTP	felé	O
lép	VERB	lép	O
két	NUM	kettő	O
mezőt	NOUN<CAS<ACC>>	mező	O
,	PUNCT	,	O
a	ART	a	O
kiválasztott	ADJ	kiválasztott	O
bástya	NOUN	bástya	O
pedig	CONJ	pedig	O
a	ART	a	O
király	NOUN	király	O
által	POSTP	által	O
átlépett	VERB<PAST>	átlép	O
,	PUNCT	,	O
tehát	CONJ	tehát	O
a	ART	a	O
királlyal	NOUN<CAS<INS>>	király	O
szomszédos	ADJ	szomszédos	O
túloldali	ADJ	túloldal	O
mezőre	NOUN<CAS<SBL>>	mező	O
kerül	VERB	kerül	O
.	PUNCT	.	O

Ha	CONJ	ha	O
a	ART	a	O
király	NOUN	király	O
a	ART	a	O
királyszárnyra	NOUN<CAS<SBL>>	királyszárny	O
sáncol	VERB	sáncol	O
,	PUNCT	,	O
azt	NOUN<CAS<ACC>>	az	O
rövidsáncnak	NOUN<CAS<DAT>>	rövidsánc	O
(	PUNCT	(	O
írott	ADJ	írott	O
jele	NOUN<POSS>	jel	O
:	PUNCT	:	O
0-0	NUM	0-0	O
)	PUNCT	)	O
,	PUNCT	,	O
ha	CONJ	ha	O
a	ART	a	O
vezérszárnyra	NOUN<CAS<SBL>>	vezérszárny	O
,	PUNCT	,	O
hosszúsáncnak	NOUN<CAS<DAT>>	hosszúsánc	O
(	PUNCT	(	O
írott	ADJ	írott	O
jele	NOUN<POSS>	jel	O
:	PUNCT	:	O
0-0-0	NUM	0-0-0	O
)	PUNCT	)	O
hívjuk	VERB<PERS<1>><PLUR><DEF>	hív	O
.	PUNCT	.	O

A	ART	a	O
sáncolást	NOUN<CAS<ACC>>	sáncol	O
a	ART	a	O
király	NOUN	király	O
lépésének	NOUN<POSS><CAS<DAT>>	lép	O
tekintik	VERB<PLUR><DEF>	tekint	O
,	PUNCT	,	O
ezért	CONJ	ezért	O
elsőként	NUM<CAS<FOR>>	egy[ordinal]	O
a	ART	a	O
királyt	NOUN<CAS<ACC>>	király	O
kell	VERB	kell	O
áthelyezni	VERB<INF>	áthelyez	O
(	PUNCT	(	O
máskülönben	CONJ	máskülönben	O
csak	ADV	csak	O
bástyalépés	NOUN	bástyalépés	O
hajtható	ADJ	hajtható	O
végre	PREV	végre	O
)	PUNCT	)	O
.	PUNCT	.	O

A	ART	a	O
sáncolás	NOUN	sáncol	O
célja	NOUN<POSS>	cél	O
,	PUNCT	,	O
hogy	CONJ	hogy	O
a	ART	a	O
király	NOUN	király	O
a	ART	a	O
tábla	NOUN	tábla	O
közepéről	NOUN<POSS><CAS<DEL>>	közép	O
ellépjen	VERB<SUBJUNC-IMP>	ellép	O
egy	ART	egy	O
biztonságosabb	ADJ	biztonságos	O
szélső	NOUN	szélső	O
mezőre	NOUN<CAS<SBL>>	mező	O
,	PUNCT	,	O
ugyanakkor	ADV	ugyanakkor	O
a	ART	a	O
bástya	NOUN	bástya	O
aktívabb	ADJ	aktív	O
,	PUNCT	,	O
központi	ADJ	központi	O
helyre	PREV	helyre	O
kerül	VERB	kerül	O
.	PUNCT	.	O

A	ART	a	O
sáncolás	NOUN	sáncol	O
csak	ADV	csak	O
akkor	ADV	akkor	O
lehetséges	ADJ	lehetséges	O
,	PUNCT	,	O
ha	CONJ	ha	O
az	ART	a	O
alábbi	ADJ	alábbi	O
feltételek	NOUN<PLUR>	feltétel	O
mindegyike	ADJ<POSS>	mindegyik	O
teljesül	VERB	teljesül	O
:	PUNCT	:	O
1.	NUM	1	O
a	ART	a	O
király	NOUN	király	O
még	ADV	még	O
nem	ADV	nem	O
lépett	VERB<PAST>	lép	O
a	ART	a	O
játszma	NOUN	játszma	O
folyamán	POSTP	folyamán	O
;	PUNCT	;	O
2.	NUM	2	O
az	ART	a	O
a	ART	a	O
bástya	NOUN	bástya	O
,	PUNCT	,	O
amellyel	NOUN<CAS<INS>>	amely	O
sáncolni	VERB<INF>	sáncol	O
szeretnénk	VERB<COND><PERS<1>><PLUR><DEF>	szeret	O
,	PUNCT	,	O
még	ADV	még	O
nem	ADV	nem	O
lépett	VERB<PAST>	lép	O
a	ART	a	O
játszma	NOUN	játszma	O
folyamán	POSTP	folyamán	O
;	PUNCT	;	O
3.	NUM	3	O
a	ART	a	O
király	NOUN	király	O
és	CONJ	és	O
a	ART	a	O
bástya	NOUN	bástya	O
között	POSTP	között	O
nem	ADV	nem	O
áll	VERB	áll	O
sem	ADV	sem	O
saját	NOUN	saját	O
,	PUNCT	,	O
sem	ADV	sem	O
ellenséges	ADJ	ellenséges	O
báb	NOUN	báb	O
;	PUNCT	;	O
4.	NUM	4	O
a	ART	a	O
király	NOUN	király	O
nem	ADV	nem	O
áll	VERB	áll	O
sakkban	NOUN<CAS<INE>>	sakk	O
;	PUNCT	;	O
5.	NUM	5	O
sáncolás	NOUN	sáncol	O
közben	POSTP	közben	O
a	ART	a	O
királynak	NOUN<CAS<DAT>>	király	O
nem	ADV	nem	O
kell	VERB	kell	O
ellenséges	ADJ	ellenséges	O
báb	NOUN	báb	O
által	POSTP	által	O
támadott	VERB<PAST>	támad	O
mezőn	NOUN<CAS<SUE>>	mező	O
átlépnie	VERB<INF><PERS>	átlép	O
;	PUNCT	;	O
6.	NUM	6	O
a	ART	a	O
sáncolás	NOUN	sáncol	O
után	POSTP	után	O
a	ART	a	O
király	NOUN	király	O
nem	ADV	nem	O
lesz	VERB	van	O
sakkban	NOUN<CAS<INE>>	sakk	O
(	PUNCT	(	O
ez	NOUN	ez	O
a	ART	a	O
király	NOUN	király	O
bármely	NOUN	bármely	O
lépésénél	NOUN<POSS><CAS<ADE>>	lép	O
kell	VERB	kell	O
teljesüljön	VERB<SUBJUNC-IMP>	teljesül	O
)	PUNCT	)	O
.	PUNCT	.	O

Megjegyzendő	ADJ	megjegyez	O
,	PUNCT	,	O
hogy	CONJ	hogy	O
a	ART	a	O
sáncolás	NOUN	sáncol	O
akkor	ADV	akkor	O
is	ADV	is	O
lehetséges	ADJ	lehetséges	O
,	PUNCT	,	O
ha	CONJ	ha	O
:	PUNCT	:	O
1.	NUM	1	O
a	ART	a	O
király	NOUN	király	O
már	ADV	már	O
volt	VERB<PAST>	van	O
sakkban	NOUN<CAS<INE>>	sakk	O
a	ART	a	O
játszma	NOUN	játszma	O
folyamán	POSTP	folyamán	O
(	PUNCT	(	O
de	CONJ	de	O
sáncoláskor	NOUN<CAS<TEM>>	sáncol	O
nem	ADV	nem	O
lehet	VERB	lehet	O
sakkban	NOUN<CAS<INE>>	sakk	O
)	PUNCT	)	O
;	PUNCT	;	O
2.	NUM	2	O
az	ART	a	O
a	ART	a	O
bástya	NOUN	bástya	O
,	PUNCT	,	O
amellyel	NOUN<CAS<INS>>	amely	O
sáncolni	VERB<INF>	sáncol	O
szeretnénk	VERB<COND><PERS<1>><PLUR><DEF>	szeret	O
,	PUNCT	,	O
támadva	ADV	támad	O
van	VERB	van	O
;	PUNCT	;	O
3.	NUM	3	O
a	ART	a	O
sáncolás	NOUN	sáncol	O
közben	POSTP	közben	O
a	ART	a	O
bástya	NOUN	bástya	O
ellenséges	ADJ	ellenséges	O
báb	NOUN	báb	O
által	POSTP	által	O
támadott	VERB<PAST>	támad	O
mezőn	NOUN<CAS<SUE>>	mező	O
kell	VERB	kell	O
átlépjen	VERB<SUBJUNC-IMP>	átlép	O
.	PUNCT	.	O

A	ART	a	O
kagán	NOUN	kagán	O
mellett	POSTP	mellett	O
volt	VERB<PAST>	van	O
egy	ART	egy	O
helyettese	NOUN<POSS>	helyettes	O
a	ART	a	O
keleti	ADJ	kelet	O
részre	NOUN<CAS<SBL>>	rész	O
vonatkozóan	ADV	vonatkozó	O
,	PUNCT	,	O
a	ART	a	O
sad	NOUN	sad	O
,	PUNCT	,	O
általában	ADV	általában	O
a	ART	a	O
trónörökös	NOUN	trónörökös	O
,	PUNCT	,	O
akit	NOUN<CAS<ACC>>	aki	O
kiskagán-nak	NOUN<CAS<DAT>>	kiskagán	O
is	ADV	is	O
hívnak	VERB<PLUR>	hív	O
egyes	ADJ	egyes	O
publikációk	NOUN<PLUR>	publikáció	O
.	PUNCT	.	O

A	ART	a	O
történészek	NOUN<PLUR>	történész	O
vitatják	VERB<PLUR><DEF>	vitat	O
,	PUNCT	,	O
hogy	CONJ	hogy	O
rangban	NOUN<CAS<INE>>	rang	O
a	ART	a	O
türköknél	ADJ<PLUR><CAS<ADE>>	türk	O
a	ART	a	O
kagán	NOUN	kagán	O
után	POSTP	után	O
a	ART	a	O
sad	NOUN	sad	O
vagy	CONJ	vagy	O
a	ART	a	O
jabgu	NOUN	jabgu	O
következett-e	NOUN<POSS>	következett	O
.	PUNCT	.	O

A	ART	a	O
nyugati	ADJ	nyugati	O
türköknél	ADJ<PLUR><CAS<ADE>>	türk	O
kicsit	ADV	kicsit	O
később	ADV	később	O
már	ADV	már	O
az	ART	a	O
akkori	ADJ	akkori	O
8	NUM	8	O
törzsfőnök	NOUN	törzsfőnök	O
beosztásának	NOUN<POSS><CAS<DAT>>	beosztás	O
megjelölése	NOUN<POSS>	megjelölés	O
is	ADV	is	O
sad	NOUN	sad	O
volt	VERB<PAST>	van	O
,	PUNCT	,	O
emellé	NOUN<POSTP<MELLÉ>>	ez	O
viseltek	VERB<PAST><PLUR>	visel	O
olyan	ADV	olyan	O
törzsenként	ADV	törzs	O
eltérő	ADJ	eltérő	O
címeket	NOUN<PLUR><CAS<ACC>>	cím	O
,	PUNCT	,	O
mint	ADV	mint	O
a	ART	a	O
tudun	NOUN	tudun	O
,	PUNCT	,	O
csor	NOUN	csor	O
,	PUNCT	,	O
csopan	NOUN	csopan	O
,	PUNCT	,	O
tarkan	NOUN	tarkan	O
,	PUNCT	,	O
apa	NOUN	apa	O
,	PUNCT	,	O
ni-shu	NOUN	ni-shu	O
.	PUNCT	.	O

A	ART	a	O
kazároknál	NOUN<PLUR><CAS<ADE>>	kazár	O
a	ART	a	O
szakrális	ADJ	szakrális	O
kagán	NOUN<CAS<SUE>>	kagá	O
ténylegesen	ADV	tényleges	O
kormányzó	ADJ	kormányzó	O
helyettesét	NOUN<POSS><CAS<ACC>>	helyettes	O
,	PUNCT	,	O
a	ART	a	O
kagán-bég-et	NOUN<CAS<ACC>>	kagán-bég	O
nevezték	VERB<PAST><PLUR><DEF>	nevez	O
a	ART	a	O
keleti	ADJ	kelet	O
türkök	ADJ<PLUR>	türk	O
módjára	NOUN<POSS><CAS<SBL>>	mód	O
egyes	ADJ	egyes	O
források	NOUN<PLUR>	forrás	O
szerint	POSTP	szerint	O
isad-nak	NOUN	isad-nak	O
(	PUNCT	(	O
is	ADV	is	O
)	PUNCT	)	O
,	PUNCT	,	O
akinek	NOUN<CAS<DAT>>	aki	O
hatalmi	ADJ	hatalmi	O
jelvénye	NOUN<POSS>	jelvény	O
–	PUNCT	–	O
lásd	VERB<SUBJUNC-IMP><PERS<2>><DEF>	lát	O
:	PUNCT	:	O
szakrális	ADJ	szakrális	O
kettős	ADJ	kettős	O
királyság	NOUN	királyság	O
-	PUNCT	-	O
a	ART	a	O
fáklya	NOUN	fáklya	O
,	PUNCT	,	O
azaz	CONJ	azaz	O
dzsula	NOUN	dzsula	O
vált	VERB<PAST>	válik	O
a	ART	a	O
magyar	ADJ	magyar	O
gyula	NOUN	gyula	O
méltóság	NOUN	méltóság	O
névadójává	NOUN<POSS><CAS<TRA>>	névadó	O
.	PUNCT	.	O

Az	ART	a	O
Insomniac	NOUN	insomniac	B-MISC
a	ART	a	O
Green	NOUN	green	B-ORG
Day	NOUN	day	I-ORG
nevű	ADJ	nevű	O
amerikai	ADJ	amerikai	O
punk	NOUN	punk	O
rock	NOUN	rock	O
együttes	NOUN	együttes	O
negyedik	NUM	négy	O
nagylemeze	NOUN<POSS>	nagylemez	O
.	PUNCT	.	O

Fél	NUM	fél	O
év	NOUN	év	O
után	POSTP	után	O
a	ART	a	O
kecskeméti	ADJ	kecskeméti	O
klub	NOUN	klub	O
szerződést	NOUN<CAS<ACC>>	szerződés	O
bontott	VERB<PAST>	bont	O
vele	NOUN<PERS><CAS<INS>>	ő	O
.	PUNCT	.	O

Ma	ADV	ma	O
csaknem	ADV	csaknem	O
az	ART	a	O
összes	ADJ	összes	O
olyan	ADV	olyan	O
országot	NOUN<CAS<ACC>>	ország	O
csoportosítja	VERB<DEF>	csoportosít	O
,	PUNCT	,	O
amelyek	NOUN<PLUR>	amely	O
a	ART	a	O
tagjai	NOUN<PLUR><POSS>	tag	O
lehetnek	VERB<PLUR>	lehet	O
.	PUNCT	.	O

A	ART	a	O
szervezet	NOUN	szervezet	O
sokoldalú	ADJ	sokoldalú	O
,	PUNCT	,	O
minden	NOUN	minden	O
tagállamot	NOUN<CAS<ACC>>	tagállam	O
érintő	NOUN	érintő	O
projekteket	NOUN<PLUR><CAS<ACC>>	projekt	O
fejleszt	VERB	fejleszt	O
ki	PREV	ki	O
,	PUNCT	,	O
és	CONJ	és	O
képviseleti	ADJ	képviseleti	O
hálózattal	NOUN<CAS<INS>>	hálózat	O
rendelkezik	VERB	rendelkezik	O
húsz	NUM	húsz	O
országban	NOUN<CAS<INE>>	ország	O
.	PUNCT	.	O

Az	ART	a	O
alábbi	ADJ	alábbi	O
területeken	NOUN<PLUR><CAS<SUE>>	terület	O
tevékenykedik	VERB	tevékenykedik	O
:	PUNCT	:	O

Az	ART	a	O
első	NUM	egy[ordinal]	O
négyet	NUM<CAS<ACC>>	négy	O
használja	VERB<DEF>	használ	O
munkanyelvként	NOUN<CAS<FOR>>	munkanyelv	O
.	PUNCT	.	O

De	CONJ	de	O
a	ART	a	O
germán	ADJ	germán	O
gótoknál	NOUN<PLUR><CAS<ADE>>	gót	O
is	ADV	is	O
van	VERB	van	O
egy	ART	egy	O
hasonló	ADJ	hasonló	O
szó	NOUN	szó	O
,	PUNCT	,	O
a	ART	a	O
thiudnassam	NOUN	thiudnassam	O
(	PUNCT	(	O
'	PUNCT	'	O
királyság	NOUN	királyság	O
'	PUNCT	'	O
)	PUNCT	)	O
.	PUNCT	.	O

A	ART	a	O
türköknél	ADJ<PLUR><CAS<ADE>>	türk	O
a	ART	a	O
kagán	NOUN	kagán	O
bizalmi	NOUN	bizalmi	O
embere	NOUN<POSS>	ember	O
,	PUNCT	,	O
a	ART	a	O
behódolt	VERB<PAST>	behódol	O
vazallus	NOUN	vazallus	O
népek	NOUN<PLUR>	nép	O
vezetőinek	NOUN<PLUR><POSS><CAS<DAT>>	vezető	O
ellenőrzésére	NOUN<POSS><CAS<SBL>>	ellenőrzés	O
kirendelt	ADJ	kirendel	O
tisztviselő	NOUN	tisztviselő	O
volt	VERB<PAST>	van	O
,	PUNCT	,	O
elsősorban	ADV	elsősorban	O
adóügyekben	NOUN<PLUR><CAS<INE>>	adóügy	O
.	PUNCT	.	O

A	ART	a	O
nyugati	ADJ	nyugati	O
türköknél	ADJ<PLUR><CAS<ADE>>	türk	O
,	PUNCT	,	O
a	ART	a	O
nyolcról	NUM<CAS<DEL>>	nyolc	O
a	ART	a	O
tíz	NUM	tíz	O
törzsre	NOUN<CAS<SBL>>	törzs	O
való	ADJ	való	O
áttérés	NOUN	áttérés	O
után	POSTP	után	O
,	PUNCT	,	O
mind	CONJ	mind	O
a	ART	a	O
keleti	ADJ	kelet	O
,	PUNCT	,	O
mind	CONJ	mind	O
a	ART	a	O
nyugati	ADJ	nyugati	O
szárnynál	NOUN<CAS<ADE>>	szárny	O
a	ART	a	O
harmadik	NUM	három	O
törzsfőnök	NOUN	törzsfőnök	O
,	PUNCT	,	O
azaz	CONJ	azaz	O
sad	NOUN	sad	O
címének	NOUN<POSS><CAS<DAT>>	cím	O
eleme	NOUN<POSS>	elem	O
volt	VERB<PAST>	van	O
a	ART	a	O
tudun	NOUN<CAS<SUE>>	tudu	O
–	PUNCT	–	O
teljes	ADJ	teljes	O
címük	NOUN<POSS<PLUR>>	cím	O
tudun	NOUN	tudun	O
csor	NOUN	csor	O
illetve	CONJ	illetve	O
tudun	NOUN	tudun	O
erkin	ADV	erk	O
volt	VERB<PAST>	van	O
.	PUNCT	.	O

A	ART	a	O
nyugati	ADJ	nyugati	O
avaroknál	NOUN<PLUR><CAS<ADE>>	avar	O
a	ART	a	O
kagán	NOUN	kagán	O
és	CONJ	és	O
jugurrus	NOUN	jugurrus	O
után	POSTP	után	O
a	ART	a	O
harmadik	NUM	három	O
legmagasabb	ADJ	magas	O
rangú	ADJ	rangú	O
volt	VERB<PAST>	van	O
a	ART	a	O
nyugati	ADJ	nyugati	O
országrészt	NOUN<CAS<ACC>>	országrész	O
irányító	ADJ	irányító	O
tudun	NOUN<CAS<SUE>>	tudu	O
.	PUNCT	.	O

A	ART	a	O
volgai	ADJ	volgai	O
bolgároknál	NOUN<PLUR><CAS<ADE>>	bolgár	O
is	ADV	is	O
kimutatható	ADJ	kimutatható	O
turun	NOUN	turun	O
alakban	NOUN<CAS<INE>>	alak	O
.	PUNCT	.	O

A	ART	a	O
karahánidáknál	NOUN<PLUR><CAS<ADE>>	karahánidá	O
azonban	CONJ	azonban	O
veszített	VERB<PAST>	veszít	O
jelentőségéből	NOUN<POSS><CAS<ELA>>	jelentőség	O
,	PUNCT	,	O
ott	ADV	ott	O
falusi	ADJ	falusi	O
elöljárót	NOUN<CAS<ACC>>	elöljáró	O
,	PUNCT	,	O
az	ART	a	O
öntözőcsatornák	NOUN<PLUR>	öntözőcsatorna	O
felügyelőjét	NOUN<POSS><CAS<ACC>>	felügyelő	O
jelentette	VERB<PAST><DEF>	jelent	O
.	PUNCT	.	O

A	ART	a	O
film	NOUN	film	O
kiemelkedően	ADV	kiemelkedő	O
pozitív	ADJ	pozitív	O
fogadtatásban	NOUN<CAS<INE>>	fogadtatás	O
részesült	VERB<PAST>	részesül	O
,	PUNCT	,	O
97%-os	ADJ	97%	O
eredményt	NOUN<CAS<ACC>>	eredmény	O
ért	VERB<PAST>	ér	O
el	PREV	el	O
a	ART	a	O
Rotten	NOUN<CAS<SUE>>	rott	B-MISC
Tomatoes	NOUN	tomatoes	I-MISC
nevű	ADJ	nevű	O
filmkritikai	ADJ	filmkritika	O
weboldalon	NOUN<CAS<SUE>>	weboldal	O
.	PUNCT	.	O

Később	ADV	később	O
összeházasodnak	VERB<PLUR>	összeházasodik	O
és	CONJ	és	O
együtt	ADV	együtt	O
öregszenek	VERB<PLUR>	öregszik	O
meg	PREV	meg	O
abban	NOUN<CAS<INE>>	az	O
az	ART	a	O
öreg	ADJ	öreg	O
házban	NOUN<CAS<INE>>	ház	O
,	PUNCT	,	O
ahol	ADV	ahol	O
először	ADV	először	O
találkoztak	VERB<PAST><PLUR>	találkozik	O
,	PUNCT	,	O
közben	ADV	közben	O
életüket	NOUN<POSS<PLUR>><CAS<ACC>>	élet	O
léggömb-árusként	NOUN<CAS<FOR>>	léggömb-árus	O
és	CONJ	és	O
állatgondozóként	NOUN<CAS<FOR>>	állatgondozó	O
élik	VERB<PLUR><DEF>	él	O
le	PREV	le	O
.	PUNCT	.	O

Egy	ART	egy	O
fiatal	ADJ	fiatal	O
cserkészfiú	NOUN	cserkészfiú	O
kopogtat	VERB	kopogtat	O
az	ART	a	O
ajtaján	NOUN<POSS><CAS<SUE>>	ajtó	O
és	CONJ	és	O
felajánlja	VERB<DEF>	felajánl	O
segítségét	NOUN<POSS><CAS<ACC>>	segítség	O
,	PUNCT	,	O
mert	CONJ	mert	O
szeretné	VERB<COND><DEF>	szeret	O
megszerezni	VERB<INF>	megszerez	O
azt	NOUN<CAS<ACC>>	az	O
a	ART	a	O
kitűzőt	ADJ<CAS<ACC>>	kitűző	O
,	PUNCT	,	O
amit	NOUN<CAS<ACC>>	ami	O
a	ART	a	O
segítség	NOUN	segítség	O
ellenében	POSTP	ellenében	O
megkapna	VERB<COND>	megkap	O
.	PUNCT	.	O

Miután	CONJ	miután	O
átverekedték	VERB<PAST><PLUR><DEF>	átverekedik	O
magukat	NOUN<PERS><PLUR><CAS<ACC>>	maga	O
a	ART	a	O
viharon	NOUN<CAS<SUE>>	vihar	O
,	PUNCT	,	O
egy	ART	egy	O
szakadéknál	NOUN<CAS<ADE>>	szakadék	O
találják	VERB<SUBJUNC-IMP><PLUR><DEF>	talál	O
magukat	NOUN<PERS><PLUR><CAS<ACC>>	maga	O
a	ART	a	O
vízesés	NOUN	vízesés	O
előtt	POSTP	előtt	O
.	PUNCT	.	O

Mivel	CONJ	mivel	O
a	ART	a	O
hélium	NOUN	hélium	O
lassan	ADV	lassú	O
kiszökik	VERB	kiszökik	O
a	ART	a	O
léggömbökből	NOUN<PLUR><CAS<ELA>>	léggömb	O
,	PUNCT	,	O
a	ART	a	O
ház	NOUN	ház	O
egyre	ADV	egyre	O
lejjebb	ADV	lejjebb	O
ereszkedik	VERB	ereszkedik	O
.	PUNCT	.	O

A	ART	a	O
földön	NOUN<CAS<SUE>>	föld	O
egy	ART	egy	O
nagy	ADJ	nagy	O
madár	NOUN	madár	O
lábnyomait	NOUN<PLUR><POSS><CAS<ACC>>	lábnyom	O
fedezi	VERB<DEF>	fedez	O
fel	PREV	fel	O
,	PUNCT	,	O
és	CONJ	és	O
a	ART	a	O
nyomukba	NOUN<POSS<PLUR>><CAS<ILL>>	nyom	O
ered	VERB	ered	O
.	PUNCT	.	O

Közben	ADV	közben	O
egy	ART	egy	O
tábla	NOUN	tábla	O
csokoládét	NOUN<CAS<ACC>>	csokoládé	O
majszolgat	NOUN	majszolgat	O
,	PUNCT	,	O
amit	NOUN<CAS<ACC>>	ami	O
észrevétlenül	ADV	észrevétlenül	O
a	ART	a	O
színes	ADJ	színes	O
tollú	ADJ	tollú	O
,	PUNCT	,	O
földön	NOUN<CAS<SUE>>	föld	O
közlekedő	ADJ	közlekedő	O
madár	NOUN	madár	O
is	ADV	is	O
megdézsmál	VERB	megdézsmál	O
.	PUNCT	.	O

A	ART	a	O
kiscserkész	NOUN	kiscserkész	O
kiszabadítja	VERB<DEF>	kiszabadít	O
magát	NOUN<PERS><CAS<ACC>>	ő	O
,	PUNCT	,	O
de	CONJ	de	O
beleakad	VERB	beleakad	O
a	ART	a	O
házból	NOUN<CAS<ELA>>	ház	O
kilógó	ADJ	kilóg	O
locsolócsőbe	NOUN<CAS<ILL>>	locsolócsö	O
és	CONJ	és	O
a	ART	a	O
két	NUM	kettő	O
öreg	NOUN	öreg	O
által	POSTP	által	O
vívott	ADJ	vív	O
közelharc	NOUN	közelharc	O
kellős	ADJ	kell	O
közepébe	NOUN<POSS><CAS<ILL>>	közép	O
csöppen	VERB	csöppen	O
.	PUNCT	.	O

Dug	VERB	dug	O
és	CONJ	és	O
a	ART	a	O
többi	ADJ	többi	O
kutya	NOUN	kutya	O
egy	ART	egy	O
úgynevezett	CONJ	úgynevezett	O
tolmácsnyakörv	NOUN	tolmácsnyakörv	O
segítségével	NOUN<POSS><CAS<INS>>	segítség	O
képes	ADJ	képes	O
beszélni	VERB<INF>	beszél	O
az	ART	a	O
emberekkel	NOUN<PLUR><CAS<INS>>	ember	O
,	PUNCT	,	O
akár	CONJ	akár	O
több	NUM	sok	O
nyelven	NOUN<CAS<SUE>>	nyelv	O
is	ADV	is	O
.	PUNCT	.	O

Az	ART	a	O
összes	ADJ	összes	O
kutya	NOUN	kutya	O
fél	VERB	fél	O
a	ART	a	O
mókusoktól	NOUN<PLUR><CAS<ABL>>	mókus	O
.	PUNCT	.	O

Viszont	CONJ	viszont	O
,	PUNCT	,	O
ha	CONJ	ha	O
jól	ADV	jól	O
működik	VERB	működik	O
a	ART	a	O
nyakörv	NOUN	nyakörv	O
,	PUNCT	,	O
akkor	ADV	akkor	O
mély	ADJ	mély	O
és	CONJ	és	O
félelmetes	ADJ	félelmetes	O
hangja	NOUN<POSS>	hang	O
van	VERB	van	O
.	PUNCT	.	O

A	ART	a	O
film	NOUN	film	O
végén	ADV	végén	O
kiderül	VERB	kiderül	O
,	PUNCT	,	O
hogy	CONJ	hogy	O
három	NUM	három	O
kis	ADJ	kis	O
trópusi	ADJ	trópusi	O
fiókája	NOUN<POSS>	fióka	O
van	VERB	van	O
.	PUNCT	.	O

A	ART	a	O
madár	NOUN	madár	O
színes	ADJ	színes	O
tollazatát	NOUN<POSS><CAS<ACC>>	tollazat	O
a	ART	a	O
hím	NOUN	hím	O
himalájai	NOUN<PLUR><POSS>	himaláj	O
fényfácántól	NOUN	fényfácántól	O
kölcsönözték	VERB<PAST><PLUR><DEF>	kölcsönöz	O
a	ART	a	O
készítők	NOUN<PLUR>	készítő	O
,	PUNCT	,	O
a	ART	a	O
létező	ADJ	létező	O
madár	NOUN	madár	O
azonban	CONJ	azonban	O
a	ART	a	O
filmbélinél	ADJ<CAS<ADE>>	film	O
jóval	ADV	jóval	O
kisebb	ADJ	kis	O
termetű	ADJ	termetű	O
.	PUNCT	.	O

Mellesleg	CONJ	mellesleg	O
ő	NOUN<PERS>	ő	O
találta	VERB<PAST><DEF>	talál	O
fel	PREV	fel	O
és	CONJ	és	O
készítette	VERB<PAST><DEF>	készít	O
el	PREV	el	O
a	ART	a	O
tolmácsnyakörvet	NOUN<CAS<ACC>>	tolmácsnyakörv	O
,	PUNCT	,	O
amely	NOUN	amely	O
lefordítja	VERB<DEF>	lefordít	O
a	ART	a	O
kutyák	NOUN<PLUR>	kutya	O
gondolatait	NOUN<PLUR><POSS><CAS<ACC>>	gondolat	O
emberi	ADJ	ember	O
beszéddé	NOUN<CAS<TRA>>	beszéd	O
.	PUNCT	.	O

AJ	UTT-INT	aj	O
ápoló	NOUN	ápoló	O
,	PUNCT	,	O
szinkronhangja	NOUN	szinkronhangja	O
Jess	NOUN	jess	B-PER
Harnell	NOUN	harnell	I-PER
.	PUNCT	.	O

